PAYER_NAME,PAYER_AREA,NATIONAL_PAYER_ID,SUBSCRIBER_ID,PAYER_PERSON_ID,SUBSCRIBER_OR_DEPENDENT_INDICATOR,RELATIONSHIP,MEMBER_ID,MEMBER_ID_FAMILY_SEQUENCE_NUMBER,PREVIOUS_MEMBER_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME_SUFFIX,DOB,LAST_4_DIGIT_SSN,GENDER,MARITAL_STATUS,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,COUNTRY,ZIP_CODE,PHONE_NUMBER_1,PHONE_NUMBER_2,EMAIL_ADDRESS,GROUP_NUMBER,GROUP_NAME,EMPLOYER_NAME,EMPLOYER_SIZE,BUSINESS_MODEL,REASON_FOR_MEDICARE_ENTITLEMENT,COVERAGE_TYPE,FUNDING_MODEL,EMPLOYMENT_STATUS,COBRA_START_DATE,COBRA_END_DATE,NOT_SUBJECT_TO_COB_INDICATOR,NOT_SUBJECT_TO_COB_REASON,INITIAL_COVERAGE_DATE,CURRENT_COVERAGE_START_DATE,COVERAGE_EXPIRED_DATE,ESRD_COORDINATION_PERIOD_START_DATE,ESRD_COORDINATION_PERIOD_END_DATE,EXISTING_COB_PAYER_NAME,EXISTING_COB_NATIONAL_PAYER_ID,EXISTING_COB_SUBSCRIBER_ID,EXISTING_COB_SUBSCRIBER_FIRST_NAME,EXISTING_COB_SUBSCRIBER_LAST_NAME,EXISTING_COB_SUBSCRIBER_DOB,EXISTING_COB_SUBSCRIBER_EMPLOYMENT_STATUS,EXISTING_COB_RELATIONSHIP,EXISTING_COB_MEMBER_ID,EXISTING_COB_FAMILY_SEQUENCE_NUMBER,EXISTING_COB_FIRST_NAME,EXISTING_COB_LAST_NAME,EXISTING_COB_DOB,EXISTING_COB_GROUP_NAME,EXISTING_COB_MEMBER_EMPLOYMENT_STATUS,EXISTING_COB_BUSINESS_MODEL,EXISTING_COB_COVERAGE_TYPE,EXISTING_COB_INITIAL_COVERAGE_DATE,EXISTING_COB_CURRENT_COVERAGE_START_DATE,EXISTING_COB_COVERAGE_EXPIRED_DATE,COB_STATE,COVERAGE_OVERLAP_START_DATE,COVERAGE_OVERLAP_END_DATE,EXISTING_COB_VERIFY_DATE,EXISTING_COB_INDICATOR,EXISTING_COB_CODE,PAYER_PRIMACY,COB_CLASSIFICATION_INDICATOR,PRIMACY_DETERMINATION_CODE
LongSage,COB04Test1,1245319599,187907691P1,,2,1,187907692P1,,,Anthony,,Simmons,,19821007,4525,2,1,15862 Donna Plain,,Lauraland,NH,,22161,1001128793,,courtneycollier@acosta.com,GRP01024,GMedicPlus,,,3,1,98,1,,,,,,20210125,20210520,20220520,,,Caprock,,336661563P1,Joseph,White,20100531,2.0,1,336661563P1,,Melissa,Christensen,20140113,GMedicPlus,3.0,1,1,20210103,20210504,20220504,WY,20210520,20220504,,,,1,,
LongSage,COB04WK2PBM,1245319599,799469066P1,,2,2,799469067P1,,,Jacqueline,,Palmer,,19930908,9885,1,0,141 Jennifer Groves,,Davisview,WA,,83264,1001129932,,steven69@yahoo.com,GRP01023,HealthPro,Irwin Inc,0.0,3,1,35,0,,,,,,20210317,20210328,20220328,,,LongSage,,304543852P1,Jacqueline,Palmer,19930908,,0,304543852P1,,Jacqueline,Palmer,19930908,HealthPro,,1,MH,20210104,20210310,20220310,OR,20210328,20220310,,,,1,,
LongSage,COB04WK2SUBEMPSTATUS,1245319599,792584531P1,,2,2,792584532P1,,,Elizabeth,,Armstrong,,19910127,9570,2,9,3817 Jennifer Garden Suite 430,,Alecberg,NE,,45564,1001127876,,marieguzman@ferguson.com,GRP01024,GMedicPlus,Spencer-Hill,0.0,3,2,1,2,,,,,,20170212,20201224,20211224,20210516.0,20220516.0,LongSage,,151742964P1,Elizabeth,Armstrong,19910127,,0,151742964P1,,Elizabeth,Armstrong,19910127,GMedicPlus,,1,AL,20201120,20210413,20220413,OK,20210413,20211224,,,,1,,
LongSage,COB04DIFFFIRSTNAME,1245319599,125220348P1,,2,2,125220349P1,,,Chelsea,,Pena,,20130115,1687,1,2,645 Todd Brooks Suite 455,,Eddiefurt,OK,,93620,1001126514,,orremma@williams.com,GRP01023,HealthPro,Martinez-Johnson,0.0,3,1,47,0,,,,,,20210102,20210324,20220324,,,Intriq Medical,,189603159P1,Joshua,Cooper,20160929,3.0,1,189603159P1,,Melissa,Vasquez,19870505,GMedicPlus,2.0,1,1,20201206,20210323,20220323,TN,20210324,20220323,,,,1,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,307607165P1,,2,1,307607166P1,,,Gary,,Hunter,,20200815,8329,2,9,3409 David Row Suite 230,,Lake Benjamin,NM,,39262,1001129940,,brittneydavis@gmail.com,GRP01024,GMedicPlus,"Kelly, Warner and Mejia",0.0,3,1,MH,1,,,,,,20210103,20201211,20211211,,,LongSage,,826341813P1,Gary,Hunter,20200815,,0,826341813P1,,Gary,Hunter,20200815,HealthPro,,1,47,20201207,20210512,20220512,RI,20210512,20211211,,,,2,,
LongSage,COB04Test1,1245319599,428898159P1,,1,0,428898159P1,,,Melvin,,Payne,,19910313,8928,2,9,10661 Valerie Rest,,Yatesview,VA,,72916,1001130242,,kaitlyn19@gmail.com,GRP01024,GMedicPlus,,,3,2,AL,0,,,,,,20201210,20210304,20220304,20210317.0,20220317.0,Caprock,,434597401P1,Alyssa,Taylor,19650323,1.0,2,434597401P1,,Christy,Rogers,20190728,HealthPro,3.0,1,1,20210513,20201124,20211124,AL,20210304,20211124,,,,1,,
LongSage,COB04WK2SUBEMPSTATUS,1245319599,736518893P1,,1,0,736518893P1,,,Daryl,,Barker,,19690514,2689,2,2,"PSC 4188, Box 4912",,Williamsbury,UT,,61918,1001130359,,hlong@hotmail.com,GRP01023,HealthPro,,,3,1,35,2,,,,,,20210507,20210130,20220130,,,LongSage,,346750326P1,Daryl,Barker,19690514,,0,346750326P1,,Daryl,Barker,19690514,GMedicPlus,,1,AL,20201121,20210123,20220123,MA,20210130,20220123,,,,2,,
LongSage,COB04WK2OtherPayName,1245319599,145566644P1,,2,2,357121174P1,,,Cameron,,Schneider,,19610718,9600,1,9,927 Graham Drives Apt. 742,,Gonzalezmouth,MA,,62194,1001127478,,qspencer@johnson.com,GRP01023,HealthPro,"Bailey, Stokes and Rich",1.0,3,2,35,2,,,,,,20161220,20210328,20220328,20210408.0,20220408.0,LongSage,,343162206P1,Cameron,Schneider,19610718,,0,343162206P1,,Cameron,Schneider,19610718,HealthPro,,1,AL,20210306,20210204,20220204,VA,20210328,20220204,,,,1,,
LongSage,COB04WK2EMPSTATUS,1245319599,897120300P1,,1,0,897120300P1,,,Daniel,,Robinson,,19770116,2510,2,1,0787 Giles Court Suite 719,,New Robert,NH,,43243,1001129767,,uchandler@price.info,GRP01023,HealthPro,Madden-Lamb,2.0,3,1,AL,2,,,,,,20210301,20210521,20220521,,,LongSage,,947243092P1,Daniel,Robinson,19770116,,0,947243092P1,,Daniel,Robinson,19770116,HealthPro,,1,88,20210213,20210315,20220315,LA,20210521,20220315,,,,2,,
LongSage,COB04WK2PRIMACY,1245319599,138077523P1,,1,0,138077523P1,,,Tracy,,Patton,,19690123,5565,2,1,26998 Francis Lights,,Collinstown,VT,,67397,1001127525,,shawbrianna@bailey.biz,GRP01024,GMedicPlus,"Dennis, Baker and Moore",0.0,3,1,33,0,,,,,,20210212,20210221,20220221,,,LongSage,,857357185P1,Tracy,Patton,19690123,,0,857357185P1,,Tracy,Patton,19690123,HealthPro,,1,88,20210126,20210216,20220216,FL,20210221,20220216,,,,2,,
LongSage,COB04WK2PRIMACY,1245319599,336572662P1,,1,0,336572662P1,,,Lisa,,Rose,,19610514,4816,2,9,Unit 3999 Box 5238,,Danielleville,FL,,77768,1001126761,,jspencer@jackson.info,GRP01024,GMedicPlus,,,3,1,AL,2,,,,,,20201121,20210502,20220502,,,Intriq Medical,,433557225P1,Sarah,Quinn,19751028,2.0,1,433557225P1,,Paul,Perez,19531104,GMedicPlus,1.0,1,MH,20210305,20210420,20220420,LA,20210502,20220420,,,,1,,
LongSage,COB04WK2OVERLAPSTART,1245319599,402738245P1,,2,1,979741015P1,,,Tammie,,Mccarty,,19801208,1951,2,2,14072 Brittany Ridges,,Wendychester,MN,,36038,1001127939,,laurahartman@huang.com,GRP01024,GMedicPlus,"Wilson, Peters and Webster",1.0,3,1,AL,0,,,,,,20210224,20210402,20220402,,,LongSage,,683077819P1,Tammie,Mccarty,19801208,,0,683077819P1,,Tammie,Mccarty,19801208,GMedicPlus,,1,1,20210513,20201120,20211120,NJ,20210402,20211120,,,,2,,
LongSage,COB04WK2OVERLAPSTART,1245319599,294489799P1,,2,1,677686809P1,,,Timothy,,Brewer,,20000531,1880,1,2,94444 Nelson Hill Suite 331,,Maxwellstad,CO,,5115,1001128625,,mossalexander@smith-thompson.info,GRP01023,HealthPro,Schmitt-Campos,1.0,3,2,1,0,,,,,,20210110,20210307,20220307,20210507.0,20220507.0,LongSage,,491860328P1,Timothy,Brewer,20000531,,0,491860328P1,,Timothy,Brewer,20000531,GMedicPlus,,1,35,20210103,20210326,20220326,CO,20210326,20220307,,,,2,,
LongSage,COB04Test1,1245319599,186167008P1,,2,2,648341023P1,,,Hannah,,Lambert,,19621108,4566,2,0,614 Joseph Brooks Suite 232,,Kevinbury,ND,,68806,1001130490,,david80@moss.com,GRP01023,HealthPro,"Montgomery, West and Davis",2.0,3,1,1,0,,,,,,20210119,20201122,20211122,,,LongSage,,157590968P1,Hannah,Lambert,19621108,,0,157590968P1,,Hannah,Lambert,19621108,HealthPro,,1,88,20210313,20201224,20211224,VA,20201224,20211122,,,,2,,
LongSage,COB04DIFFGRPNAME,1245319599,897582843P1,,2,1,449331617P1,,,Ryan,,Carroll,,19531011,1160,1,9,702 Daniels Station Suite 476,,East Donnabury,OK,,30516,1001129921,,dsimmons@hotmail.com,GRP01023,HealthPro,"Burgess, Smith and Lambert",0.0,3,1,35,2,,,,,,20201209,20210422,20220422,,,Caprock,,750249826P1,Brian,Thomas,19980307,1.0,1,750249826P1,,Theresa,Newman,19690928,HealthPro,1.0,1,1,20201215,20210417,20220417,WA,20210422,20220417,,,,2,,
LongSage,COB04WK2PRIMACY,1245319599,123925599P1,,1,0,123925599P1,,,Donna,,Shepard,,19741108,2489,2,0,Unit 3186 Box 7729,,Weavermouth,OH,,46034,1001130307,,lauren20@yahoo.com,GRP01023,HealthPro,Martin and Sons,0.0,3,2,35,2,,,,,,20210514,20210203,20220203,20210308.0,20220308.0,Grey Leaf,,835348961P1,Aaron,Rodgers,19600826,2.0,2,835348961P1,,Samantha,Griffin,20131230,HealthPro,1.0,1,88,20210329,20210118,20220118,CO,20210203,20220118,,,,2,,
LongSage,COB04WK2SUBEMPSTATUS,1245319599,182346801P1,,2,1,667674424P1,,,Brittany,,Dunn,,20200822,6996,1,0,5792 Mendoza Island Apt. 071,,Lake Teresamouth,SD,,17420,1001128023,,tperry@howard.com,GRP01023,HealthPro,Erickson-Mcconnell,0.0,3,2,AL,0,,,,,,20210330,20210327,20220327,20210512.0,20220512.0,LongSage,,385036947P1,Brittany,Dunn,20200822,,0,385036947P1,,Brittany,Dunn,20200822,GMedicPlus,,1,1,20210220,20210119,20220119,CT,20210327,20220119,,,,2,,
LongSage,COB04DIFFNATPAYERID,1245319599,330377828P1,,1,0,330377828P1,,,Lindsey,,Obrien,,20141031,2597,1,1,78984 Walker Light Apt. 573,,Bellport,IA,,58793,1001130029,,megansmith@gmail.com,GRP01024,GMedicPlus,,,3,1,35,1,,,,,,20201229,20201127,20211127,,,LongSage,,859899263P1,Lindsey,Obrien,20141031,,0,859899263P1,,Lindsey,Obrien,20141031,GMedicPlus,,1,MH,20210123,20210419,20220419,NV,20210419,20211127,,,,2,,
LongSage,COB02Test1,1245319599,686399067P1,,2,1,686399068P1,,,Brian,,Carpenter,,20020622,7040,1,0,830 Flores Plains Suite 300,,East Anthonyberg,MO,,37902,1001127164,,ugutierrez@yahoo.com,GRP01023,HealthPro,Lopez-Gay,1.0,3,1,AL,2,,,,,,20210504,20210202,20220202,,,LongSage,,707967725P1,Brian,Carpenter,20020622,,0,707967725P1,,Brian,Carpenter,20020622,HealthPro,,1,35,20210518,20201227,20211227,AR,20210202,20211227,,,,2,,
LongSage,COB04WK2PRIMACYDET,1245319599,849951377P1,,2,2,215887385P1,,,Shelia,,Ward,,19851001,1168,1,9,73482 Mitchell Heights,,Margaretbury,KS,,77538,1001128481,,benderamy@smith-hunter.com,GRP01024,GMedicPlus,,,3,2,AL,0,,,,,,20201208,20210227,20220227,20210430.0,20220430.0,LongSage,,158580906P1,Shelia,Ward,19851001,,0,158580906P1,,Shelia,Ward,19851001,HealthPro,,1,1,20210214,20201125,20211125,WI,20210227,20211125,,,,2,,
LongSage,COB03Test1,1245319599,170962646P1,,1,0,170962646P1,,,Cody,,Chen,,20200226,2636,2,1,9335 King Station,,South Courtneychester,MS,,20859,1001128560,,esingh@thompson-long.biz,GRP01024,GMedicPlus,Blackburn-Sandoval,2.0,3,1,MH,1,,,,,,20210119,20210106,20220106,,,Grey Leaf,,692812575P1,Michael,Peterson,19831008,3.0,1,692812575P1,,Hannah,Scott,20140529,HealthPro,1.0,1,88,20210216,20201209,20211209,AK,20210106,20211209,,,,2,,
LongSage,COB04WK2PRIMACYDET,1245319599,845644461P1,,2,1,128647153P1,,,Stephen,,Miller,,20070503,6183,2,2,90300 Kevin Glens Apt. 938,,Lake Jamesland,TN,,85276,1001128072,,elizabethcannon@gmail.com,GRP01023,HealthPro,Ewing Group,0.0,3,2,1,1,,,,,,20210429,20210119,20220119,20210315.0,20220315.0,LongSage,,441105631P1,Stephen,Miller,20070503,,0,441105631P1,,Stephen,Miller,20070503,HealthPro,,1,88,20210512,20201231,20211231,NJ,20210119,20211231,,,,2,,
LongSage,COB02Test1,1245319599,684981562P1,,2,2,684981563P1,,,Katherine,,Gross,,20030613,4895,1,1,07758 Novak Manor,,North Scottstad,VA,,79655,1001130314,,jenniferrobinson@wang.info,GRP01024,GMedicPlus,Melton PLC,0.0,3,2,88,0,,,,,,20210121,20210501,20220501,20210329.0,20220329.0,Grey Leaf,,360473046P1,Ashley,Gregory,19691227,2.0,2,360473046P1,,Anna,Brock,19960515,GMedicPlus,1.0,1,MH,20201216,20210110,20220110,CO,20210501,20220110,,,,2,,
LongSage,COB02Test1,1245319599,609403607P1,,2,1,306774570P1,,,Dale,,Zuniga,,19601227,4506,2,0,258 Reynolds Dale,,New Amyport,NH,,27040,1001126689,,gilbertrichard@nguyen.com,GRP01023,HealthPro,Lawrence Inc,1.0,3,2,MH,0,,,,,,20170107,20210409,20220409,20210113.0,20220113.0,Cope Health,,227014210P1,Alice,Wright,19700725,3.0,2,227014210P1,,Kevin,Costa,19700828,HealthPro,2.0,1,88,20210403,20210221,20220221,DE,20210409,20220221,,,,1,,
LongSage,COB04DIFFNATPAYERID,1245319599,957625057P1,,2,2,856263731P1,,,Christopher,,Bryant,,19631109,6973,2,2,42824 Christine Trafficway Apt. 394,,Matthewburgh,OR,,64529,1001126792,,thomasbrandon@gmail.com,GRP01023,HealthPro,"Ho, Watson and Turner",0.0,3,1,33,0,,,,,,20201228,20210314,20220314,,,LongSage,,162840374P1,Christopher,Bryant,19631109,,0,162840374P1,,Christopher,Bryant,19631109,GMedicPlus,,1,88,20210511,20210320,20220320,AZ,20210320,20220314,,,,1,,
LongSage,COB02Test1,1245319599,166738972P1,,2,1,514428544P1,,,Crystal,,Callahan,,19530707,9960,2,2,0829 Kemp Landing,,South Jonathanhaven,TN,,13629,1001127649,,leahholden@hotmail.com,GRP01024,GMedicPlus,Myers-Thomas,2.0,3,1,AL,0,,,,,,20201225,20201226,20211226,,,Cope Health,,949704035P1,James,Cooper,19710421,3.0,1,949704035P1,,Scott,Hernandez,19851211,HealthPro,1.0,1,1,20210205,20210420,20220420,OK,20210420,20211226,,,,1,,
LongSage,COB04WK2OVERLAPSTART,1245319599,548873125P1,,2,1,194800274P1,,,Jackie,,Jones,,19761122,1615,1,2,05211 Alicia Path Suite 967,,Amandaside,MA,,33841,1001130066,,thomaschad@hotmail.com,GRP01024,GMedicPlus,"Knight, Kim and Ruiz",2.0,3,2,AL,1,,,,,,20210306,20201209,20211209,20210329.0,20220329.0,Aristocrat,,673717974P1,Michael,Jordan,19840604,3.0,2,673717974P1,,Jessica,Hicks,19690421,HealthPro,2.0,1,1,20210410,20201128,20211128,NJ,20201209,20211128,,,,2,,
LongSage,COB04DIFFADDLINE1,1245319599,561461674P1,,1,0,561461674P1,,,Gina,,Rivera,,19630528,8182,2,9,941 Christopher Motorway,,New Roberthaven,OR,,38478,1001128998,,john35@thomas.biz,GRP01024,GMedicPlus,Thomas Ltd,2.0,3,2,88,1,,,,,,20210116,20210427,20220427,20210429.0,20220429.0,LongSage,,135098754P1,Gina,Rivera,19630528,,0,135098754P1,,Gina,Rivera,19630528,HealthPro,,1,35,20210403,20210202,20220202,AK,20210427,20220202,,,,2,,
LongSage,COB04WK2PBM,1245319599,954221321P1,,1,0,954221321P1,,,Robert,,Calhoun,,19830223,8473,1,9,589 Meyers Branch Suite 151,,East Patricia,NH,,66402,1001128944,,cphillips@yahoo.com,GRP01023,HealthPro,Ramsey and Sons,2.0,3,2,AL,2,,,,,,20201201,20210409,20220409,20210315.0,20220315.0,LongSage,,419143133P1,Robert,Calhoun,19830223,,0,419143133P1,,Robert,Calhoun,19830223,HealthPro,,1,1,20210204,20210119,20220119,WV,20210409,20220119,,,,2,,
LongSage,COB04WK2PBM,1245319599,897296364P1,,2,1,883020662P1,,,Robert,,Quinn,,19620922,335,2,1,07814 Richardson Track Apt. 866,,Howardborough,NM,,9223,1001129043,,hudsonkelsey@bruce.com,GRP01023,HealthPro,Sawyer Ltd,1.0,3,1,1,1,,,,,,20210405,20210120,20220120,,,LongSage,,406568804P1,Robert,Quinn,19620922,,0,406568804P1,,Robert,Quinn,19620922,HealthPro,,1,35,20210501,20210310,20220310,NY,20210310,20220120,,,,2,,
LongSage,COB04WK2OVERLAPSTART,1245319599,893903216P1,,2,1,787923300P1,,,Cheryl,,Mejia,,19600511,9507,1,1,908 Joyce Wells Suite 303,,North Sheenaburgh,NH,,18821,1001130033,,rlutz@davis.net,GRP01024,GMedicPlus,,,3,2,88,2,,,,,,20210301,20210514,20220514,20210411.0,20220411.0,Caprock,,237247024P1,Misty,Ramirez,19741122,2.0,2,237247024P1,,Christine,Castro,20180830,HealthPro,1.0,1,AL,20201128,20210514,20220514,SD,20210514,20220514,,,,2,,
LongSage,COB04DIFFGRPNAME,1245319599,986218450P1,,2,2,586256637P1,,,Mary,,Williams,,20190326,9091,1,9,0844 Amanda Plain,,Silvaborough,ME,,37342,1001127205,,gmelendez@hotmail.com,GRP01024,GMedicPlus,,,3,1,35,0,,,,,,20210110,20201231,20211231,,,LongSage,,811292659P1,Mary,Williams,20190326,,0,811292659P1,,Mary,Williams,20190326,HealthPro,,1,AL,20210412,20201228,20211228,MI,20201231,20211228,,,,1,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,858668441P1,,1,0,858668441P1,,,Megan,,Murray,,19960212,9095,2,9,705 Rivas Inlet,,Beckfurt,AL,,27702,1001130475,,sdavis@nelson.org,GRP01023,HealthPro,,,3,2,35,2,,,,,,20210520,20210322,20220322,20201229.0,20211229.0,LongSage,,991330643P1,Megan,Murray,19960212,,0,991330643P1,,Megan,Murray,19960212,HealthPro,,1,1,20201128,20210427,20220427,LA,20210427,20220322,,,,2,,
LongSage,COB04WK2PRIMACY,1245319599,861595068P1,,2,1,976862566P1,,,Linda,,Shaffer,,19640313,8846,2,1,472 Hawkins Tunnel Suite 944,,Port Brianport,CT,,20494,1001126930,,annette18@hotmail.com,GRP01023,HealthPro,,,3,2,AL,0,,,,,,20161126,20201224,20211224,20210305.0,20220305.0,LongSage,,382603776P1,Linda,Shaffer,19640313,,0,382603776P1,,Linda,Shaffer,19640313,HealthPro,,1,1,20210417,20210205,20220205,MO,20210205,20211224,,,,1,,
LongSage,COB04WK2PRIMACYDET,1245319599,958099392P1,,2,2,808998517P1,,,Sabrina,,Simmons,,19730201,3872,1,2,44367 Andrew Crossing Apt. 402,,West Jay,NC,,39960,1001129403,,churchsuzanne@smith-li.com,GRP01024,GMedicPlus,Miller-Decker,1.0,3,1,AL,0,,,,,,20201208,20201121,20211121,,,LongSage,,392955032P1,Sabrina,Simmons,19730201,,0,392955032P1,,Sabrina,Simmons,19730201,GMedicPlus,,1,MH,20201206,20210425,20220425,NE,20210425,20211121,,,,1,,
LongSage,COB04DIFFADDLINE1,1245319599,240385635P1,,1,0,240385635P1,,,Anna,,Lawrence,,19960530,2453,2,0,8757 Mills Shore Suite 998,,West Lucasmouth,OH,,42786,1001126731,,millerbrianna@hawkins.org,GRP01023,HealthPro,"Watson, Rodriguez and Weeks",0.0,3,1,MH,1,,,,,,20210327,20210223,20220223,,,LongSage,,355716795P1,Anna,Lawrence,19960530,,0,355716795P1,,Anna,Lawrence,19960530,HealthPro,,1,1,20210410,20210212,20220212,CT,20210223,20220212,,,,1,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,480611646P1,,1,0,480611646P1,,,Erik,,Dickerson,,19991012,7137,2,0,210 Tate Street Suite 148,,Sherylborough,AL,,51502,1001129002,,michaeldalton@bell.net,GRP01023,HealthPro,"Jones, Pennington and Harrison",2.0,3,2,1,0,,,,,,20210125,20201202,20211202,20210207.0,20220207.0,Grey Leaf,,835801797P1,Christopher,Blair,19581006,2.0,2,835801797P1,,Lori,Huffman,19880706,HealthPro,2.0,1,35,20201214,20210209,20220209,WI,20210209,20211202,,,,2,,
LongSage,COB04DIFFLASTNAME,1245319599,874058720P1,,1,0,874058720P1,,,Steven,,Anderson,,19821123,5252,1,1,04807 Miller Field,,Schneidertown,VA,,56540,1001128485,,toddmunoz@lucas-perez.info,GRP01024,GMedicPlus,,,3,1,MH,2,,,,,,20210507,20201224,20211224,,,LongSage,,396672956P1,Steven,Anderson,19821123,,0,396672956P1,,Steven,Anderson,19821123,GMedicPlus,3.0,1,1,20210430,20210424,20220424,MI,20210424,20211224,,,,1,,
LongSage,COB04WK2SUBID,1245319599,560440830P1,,1,0,560440830P1,,,Corey,,Carpenter,,19571021,9021,1,0,039 Smith Mountains,,Gaybury,NC,,34354,1001129919,,jennifer50@gmail.com,GRP01024,GMedicPlus,"Garrett, Barnes and Cooper",2.0,3,1,35,2,,,,,,20201218,20201231,20211231,,,LongSage,,977411645P1,Corey,Carpenter,19571021,,0,977411645P1,,Corey,Carpenter,19571021,GMedicPlus,,1,88,20201225,20210514,20220514,CA,20210514,20211231,,,,2,,
LongSage,COB04WK2SUBID,1245319599,218267516P1,,1,0,218267516P1,,,Craig,,Clark,,20050106,1053,1,0,91958 Susan Crossroad Apt. 632,,South Michaelmouth,NE,,3945,1001129625,,jensenronald@fuller.com,GRP01024,GMedicPlus,"Singh, Terrell and Riddle",2.0,3,1,AL,2,,,,,,20210406,20210311,20220311,,,Grey Leaf,,366594920P1,Edward,Ochoa,19920223,1.0,1,366594920P1,,James,Atkinson,20000323,HealthPro,2.0,1,88,20210415,20210510,20220510,IA,20210510,20220311,,,,1,,
LongSage,COB02Test1,1245319599,351791213P1,,2,1,351791214P1,,,Charlotte,,Winters,,19610209,1996,2,2,2029 Petty Junctions Suite 179,,Pamelashire,AK,,54099,1001127417,,pharrison@melton.com,GRP01023,HealthPro,Gonzalez-Bailey,2.0,3,2,35,0,,,,,,20151221,20210206,20220206,20210116.0,20220116.0,LongSage,,556591954P1,Charlotte,Winters,19610209,,0,556591954P1,,Charlotte,Winters,19610209,HealthPro,,1,88,20201203,20210512,20220512,MN,20210512,20220206,,,,1,,
LongSage,COB04WK2COBINDICATOR,1245319599,486462589P1,,2,2,181628393P1,,,Tyler,,Smith,,20010706,8741,2,1,32238 Adams Mill Apt. 236,,Rodriguezhaven,TX,,11367,1001129439,,thompsonmark@gmail.com,GRP01024,GMedicPlus,Jackson PLC,1.0,3,2,1,0,,,,,,20210413,20210308,20220308,20210127.0,20220127.0,Intriq Medical,,471234403P1,Maria,Holden,19590912,2.0,1,471234403P1,,Scott,French,19510505,HealthPro,3.0,1,MH,20201130,20210420,20220420,VA,20210420,20220308,,,,1,,
LongSage,COB04DIFFADDLINE1,1245319599,655446703P1,,1,0,655446703P1,,,Theresa,,Adams,,20120724,5460,2,1,1678 Courtney Dam,,North Michaelfort,MI,,97378,1001127426,,schneidersonya@hotmail.com,GRP01024,GMedicPlus,Flowers-Lewis,0.0,3,2,35,2,,,,,,20161126,20210128,20220128,20210313.0,20220313.0,LongSage,,539262063P1,Theresa,Adams,20120724,,0,539262063P1,,Theresa,Adams,20120724,GMedicPlus,,1,1,20210402,20201206,20211206,CT,20210128,20211206,,,,1,,
LongSage,COB04WK2OtherPayName,1245319599,710648371P1,,1,0,710648371P1,,,James,,Tanner,,19911110,4529,1,9,Unit 2950 Box 7990,,Garciabury,ID,,31536,1001129983,,csmith@farrell-mcmahon.com,GRP01024,GMedicPlus,,,3,1,88,0,,,,,,20210413,20210112,20220112,,,Caprock,,227927792P1,Christine,Campbell,19601205,2.0,1,227927792P1,,Pamela,Greene,20080415,GMedicPlus,3.0,1,1,20210329,20201122,20211122,OR,20210112,20211122,,,,1,,
LongSage,COB04WK2COBINDICATOR,1245319599,364641576P1,,1,0,364641576P1,,,Daryl,,Edwards,,20090617,3919,2,2,82541 Mccall Valleys,,Snyderfort,MA,,24000,1001127241,,jack68@smith.com,GRP01023,HealthPro,"Briggs, Young and Goodman",1.0,3,1,33,2,,,,,,20210226,20201221,20211221,,,LongSage,,318934639P1,Daryl,Edwards,20090617,,0,318934639P1,,Daryl,Edwards,20090617,GMedicPlus,,1,AL,20210430,20210508,20220508,IL,20210508,20211221,,,,2,,
LongSage,COB04Test1,1245319599,118314937P1,,2,2,629609860P1,,,William,,Davis,,19931024,5345,1,1,28038 Silva Terrace,,Lake Charlesfort,CT,,41313,1001130269,,michael48@gmail.com,GRP01023,HealthPro,Christian-House,0.0,3,2,88,0,,,,,,20210328,20201123,20211123,20210205.0,20220205.0,LongSage,,132668348P1,William,Davis,19931024,,0,132668348P1,,William,Davis,19931024,GMedicPlus,,1,1,20210206,20210224,20220224,SC,20210224,20211123,,,,2,,
LongSage,COB04WK2SUBID,1245319599,941836144P1,,2,2,941836145P1,,,Ryan,,Donaldson,,19900621,5450,1,9,049 Ford Unions,,Longport,FL,,48149,1001129593,,obaker@hotmail.com,GRP01023,HealthPro,,,3,1,35,0,,,,,,20210326,20210301,20220301,,,LongSage,,393984262P1,Ryan,Donaldson,19900621,,0,393984262P1,,Ryan,Donaldson,19900621,GMedicPlus,,1,MH,20210401,20210515,20220515,FL,20210515,20220301,,,,2,,
LongSage,COB04WK2PRIMACY,1245319599,451150010P1,,1,0,451150010P1,,,Patricia,,Smith,,20210415,5144,2,2,87201 Margaret Field,,Hebertville,MO,,70064,1001129339,,hollydiaz@yahoo.com,GRP01024,GMedicPlus,Torres-Howell,0.0,3,2,AL,0,,,,,,20210210,20201130,20211130,20210331.0,20220331.0,Aristocrat,,869668089P1,David,Ritter,20191206,3.0,2,869668089P1,,Patrick,Weeks,20111110,HealthPro,1.0,1,1,20210329,20201212,20211212,OR,20201212,20211130,,,,2,,
