PAYER_NAME,PAYER_AREA,NATIONAL_PAYER_ID,SUBSCRIBER_ID,PAYER_PERSON_ID,SUBSCRIBER_OR_DEPENDENT_INDICATOR,RELATIONSHIP,MEMBER_ID,MEMBER_ID_FAMILY_SEQUENCE_NUMBER,PREVIOUS_MEMBER_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME_SUFFIX,DOB,LAST_4_DIGIT_SSN,GENDER,MARITAL_STATUS,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,COUNTRY,ZIP_CODE,PHONE_NUMBER_1,PHONE_NUMBER_2,EMAIL_ADDRESS,GROUP_NUMBER,GROUP_NAME,EMPLOYER_NAME,EMPLOYER_SIZE,BUSINESS_MODEL,REASON_FOR_MEDICARE_ENTITLEMENT,COVERAGE_TYPE,FUNDING_MODEL,EMPLOYMENT_STATUS,COBRA_START_DATE,COBRA_END_DATE,NOT_SUBJECT_TO_COB_INDICATOR,NOT_SUBJECT_TO_COB_REASON,INITIAL_COVERAGE_DATE,CURRENT_COVERAGE_START_DATE,COVERAGE_EXPIRED_DATE,ESRD_COORDINATION_PERIOD_START_DATE,ESRD_COORDINATION_PERIOD_END_DATE,EXISTING_COB_PAYER_NAME,EXISTING_COB_NATIONAL_PAYER_ID,EXISTING_COB_SUBSCRIBER_ID,EXISTING_COB_SUBSCRIBER_FIRST_NAME,EXISTING_COB_SUBSCRIBER_LAST_NAME,EXISTING_COB_SUBSCRIBER_DOB,EXISTING_COB_SUBSCRIBER_EMPLOYMENT_STATUS,EXISTING_COB_RELATIONSHIP,EXISTING_COB_MEMBER_ID,EXISTING_COB_FAMILY_SEQUENCE_NUMBER,EXISTING_COB_FIRST_NAME,EXISTING_COB_LAST_NAME,EXISTING_COB_DOB,EXISTING_COB_GROUP_NAME,EXISTING_COB_MEMBER_EMPLOYMENT_STATUS,EXISTING_COB_BUSINESS_MODEL,EXISTING_COB_COVERAGE_TYPE,EXISTING_COB_INITIAL_COVERAGE_DATE,EXISTING_COB_CURRENT_COVERAGE_START_DATE,EXISTING_COB_COVERAGE_EXPIRED_DATE,COB_STATE,COVERAGE_OVERLAP_START_DATE,COVERAGE_OVERLAP_END_DATE,EXISTING_COB_VERIFY_DATE,EXISTING_COB_INDICATOR,EXISTING_COB_CODE,PRIMACY_DETERMINATION_CODE,COB_CLASSIFICATION_INDICATOR,PAYER_PRIMACY
LongSage,COB04WK2COBINDICATOR,1245319599,614207844P1,,1,0,614207844P1,,,Jose,,Shaw,,19551128,5656,2,1,7865 Barry Crescent Suite 813,,Johnfort,KY,,53505,1001125197,,eford@hotmail.com,GRP01023,HealthPro,"Jimenez, Olson and Rogers",2.0,1,,AL,1,0.0,,,0.0,,20210216,20210206,20220206,,,Intriq Medical,,296149732P1,Jose,Shaw,19471004,,1,296149732P1,,Jose,Shaw,19551128,GMedicPlus,,3,AL,20201220,20210512,20220512,MA,20210512,20220206,,,,U007,,
LongSage,COB04WK2OtherPayName,1245319599,175210389P1,,1,0,175210389P1,,,Vincent,,Roberts,,19981025,2658,1,9,632 Scott Lock,,Kimberlyside,LA,,68148,1001127516,,ylewis@shah.com,GRP01024,GMedicPlus,Cook-Thompson,2.0,3,1.0,35,0,,,,,,20210311,20210228,20220228,,,Grey Leaf,,496255906P1,Kevin,Preston,20020302,3.0,1,496255906P1,,Victoria,Hunter,20151121,GMedicPlus,1.0,1,35,20210423,20201128,20211128,SC,20210228,20211128,,,,D003,,
LongSage,COB03Test1,1245319599,693283906P1,,1,0,693283906P1,,,Erin,,Freeman,,19470821,9539,1,1,9866 Matthew Heights,,Jacobhaven,KY,,20310,1001125283,,josephmcintosh@hotmail.com,GRP01024,GMedicPlus,Medina PLC,1.0,1,,MH,2,0.0,,,1.0,,20201211,20210517,20220517,,,Grey Leaf,,586169509P1,Dustin,Brown,19541018,,1,586169509P1,,Erin,Freeman,19470821,GMedicPlus,,3,MH,20210317,20201127,20211127,WI,20210517,20211127,,,,U007,,
LongSage,COB04DIFFPAYERAREA,1245319599,426752039P1,,2,2,221614745P1,,,James,,Stuart,,19700227,9764,2,2,683 Heather Fall,,Port Deborah,WA,,44158,1001130480,,bsanchez@hotmail.com,GRP01024,GMedicPlus,Jones Inc,1.0,3,1.0,98,2,,,,,,20210214,20210417,20220417,,,LongSage,,634321715P1,James,Stuart,19700227,,0,634321715P1,,James,Stuart,19700227,GMedicPlus,,1,98,20201129,20210201,20220201,VT,20210417,20220201,,,,D003,,
LongSage,COB04WK2OtherPayName,1245319599,399425618P1,,1,0,399425618P1,,,William,,Watkins,,19770703,869,2,2,4146 Rogers Overpass Suite 313,,Georgetown,WY,,22302,1001128735,,debramitchell@gmail.com,GRP01023,HealthPro,"Gardner, Reese and Brennan",0.0,3,1.0,33,0,,,,,,20201212,20210414,20220414,,,LongSage,,203331813P1,William,Watkins,19770703,,0,203331813P1,,William,Watkins,19770703,GMedicPlus,,1,33,20210430,20210204,20220204,MA,20210414,20220204,,,,D003,,
LongSage,COB04WK2PRIMACYDET,1245319599,676608791P1,,2,1,585742027P1,,,Linda,,Sanders,,19830916,6393,1,9,62958 Terry Courts Suite 369,,South William,UT,,46742,1001130136,,murphycharles@scott.com,GRP01023,HealthPro,"Marshall, Goodman and Martin",0.0,3,2.0,1,2,,,,,,20201122,20210207,20220207,20210226.0,20220226.0,Intriq Medical,,678382832P1,Logan,Garcia,20040902,2.0,2,678382832P1,,Robert,Anderson,19610213,GMedicPlus,2.0,1,1,20210124,20210410,20220410,MI,20210410,20220207,,,,D011,,
LongSage,COB02Test1,1245319599,933798589P1,,2,1,421357490P1,,,Olivia,,Irwin,,19460306,4374,2,1,Unit 0318 Box 2663,,South Lisabury,IN,,56501,1001125594,,gardnerdavid@davis.biz,,,,,3,1.0,35,1,,,,1.0,,20210428,20210414,20220414,,,Intriq Medical,,645520535P1,Olivia,Irwin,19460306,0.0,0,645520535P1,,Olivia,Irwin,19460306,GMedicPlus,0.0,1,35,20210503,20210207,20220207,ND,20210414,20220207,,,,U007,,
LongSage,COB02Test1,1245319599,884824012P1,,1,0,884824012P1,,,Adam,,Gross,,19901016,9589,1,1,9889 Matthew Parkways,,West Mariotown,MA,,49942,1001128124,,bdavis@glover-cox.net,GRP01023,HealthPro,Benson Inc,2.0,3,1.0,52,1,,,,,,20210209,20210117,20220117,,,Cope Health,,454858710P1,Gilbert,Martin,19680314,2.0,1,454858710P1,,Nancy,Vega,19680811,GMedicPlus,1.0,1,52,20210315,20210401,20220401,UT,20210401,20220117,,,,D004,,
LongSage,COB04DIFFPAYERAREA,1245319599,958684891P1,,2,2,958684892P1,,,Ruth,,Young,,20030402,9252,1,9,700 Dawn Square Apt. 869,,West Melissa,OK,,4663,1001130008,,annette15@yahoo.com,GRP01024,GMedicPlus,,,3,1.0,MH,1,,,,,,20210323,20210406,20220406,,,Cope Health,,778201214P1,Misty,Garcia,19990724,3.0,2,778201214P1,,Austin,Thomas,19780318,HealthPro,3.0,1,MH,20210513,20210324,20220324,CA,20210406,20220324,,,,D001,,
LongSage,COB04DIFFLASTNAME,1245319599,160411777P1,,1,0,160411777P1,,,Derrick,,Bell,,20180326,3359,1,9,6111 Liu Hill,,North Katiefurt,IN,,36513,1001126693,,heidisanders@tyler.com,GRP01023,HealthPro,"Howell, Hess and Simon",2.0,3,1.0,88,0,,,,,,20201202,20210428,20220428,,,Caprock,,298284946P1,Madeline,Wilson,19511226,3.0,1,298284946P1,,Michael,Powell,19830224,GMedicPlus,2.0,1,88,20210413,20210123,20220123,SC,20210428,20220123,,,,D002,,
LongSage,COB04WK2EMPSTATUS,1245319599,770513237P1,,2,1,493685846P1,,,Kimberly,,Morse,,19470820,3174,2,1,83884 Rose Corners,,West Trevor,CO,,49649,1001125646,,hking@williams.biz,,,,,3,1.0,UC,0,,,,0.0,,20210225,20210316,20220316,,,Caprock,,488501675P1,Kimberly,Morse,19470820,0.0,0,488501675P1,,Kimberly,Morse,19470820,HealthPro,0.0,1,UC,20201208,20201205,20211205,CA,20210316,20211205,,,,U007,,
LongSage,COB03Test1,1245319599,671469565P1,,2,1,371284467P1,,,Andrew,,Conner,,19711224,436,2,1,604 Robbins Vista Suite 144,,Kathyside,VT,,2679,1001126687,,fthornton@sims.com,GRP01024,GMedicPlus,"Baker, Mejia and Wilson",0.0,3,2.0,MH,0,,,,,,20150623,20210325,20220325,20210211.0,20220211.0,Grey Leaf,,812927303P1,Eric,Montoya,19680303,3.0,1,812927303P1,,Jon,Scott,19720528,HealthPro,2.0,1,MH,20210514,20210224,20220224,RI,20210325,20220224,,,,D010,,
LongSage,COB04DIFFFIRSTNAME,1245319599,360357709P1,,1,0,360357709P1,,,Tamara,,Huynh,,19480814,2759,2,1,0319 Christopher Vista Apt. 754,,Brownfort,MA,,11140,1001124724,,robertmartin@hotmail.com,,,,,3,1.0,35,1,,,,0.0,,20210317,20210519,20220519,,,Aristocrat,,790700155P1,Jeffrey,Wilkins,19540825,0.0,1,790700155P1,,Tamara,Huynh,19480814,GMedicPlus,,1,35,20210110,20201208,20211208,IL,20210519,20211208,,,,U007,,
LongSage,COB04WK2COBINDICATOR,1245319599,767957618P1,,2,1,249774282P1,,,Chase,,Rice,,19510810,5194,1,2,0696 Jeanne Greens,,New Andreaton,KS,,1047,1001128255,,lisaadams@yahoo.com,GRP01024,GMedicPlus,Dunn-Robles,1.0,3,2.0,35,1,,,,,,20210130,20210219,20220219,20210430.0,20220430.0,LongSage,,302496752P1,Chase,Rice,19510810,,0,302496752P1,,Chase,Rice,19510810,GMedicPlus,,1,35,20210407,20210402,20220402,CA,20210402,20220219,,,,D011,,
LongSage,COB04WK2NEWBORN,1245319599,302639668P1,,2,1,302639669P1,,,Jeremiah,,Griffith,,20050527,5297,2,9,1123 Melissa Union Apt. 092,,East Timothybury,AZ,,25081,1001126765,,kcastro@yahoo.com,GRP01024,GMedicPlus,Davis LLC,1.0,3,2.0,1,1,,,,,,20150328,20210121,20220121,20210118.0,20220118.0,Grey Leaf,,323806861P1,Kimberly,Bryant,20020907,1.0,2,323806861P1,,Frank,Ayers,19800326,GMedicPlus,3.0,1,1,20210204,20210105,20220105,CO,20210121,20220105,,,,D008,,
LongSage,COB04WK2PHARMGRPNBR,1245319599,383687000P1,,1,0,383687000P1,,,Maria,,Young,,19530913,7698,1,9,7498 Flores Forge,,Gordonport,AK,,35533,1001126275,,sandy48@gmail.com,,,,,3,0.0,1,2,,,,1.0,,20210125,20201201,20211201,,,Intriq Medical,,723999975P1,Anne,Adams,19580130,3.0,1,723999975P1,,Maria,Young,19530913,GMedicPlus,,2,1,20210402,20210420,20220420,OR,20210420,20211201,,,,U041,,
LongSage,COB04WK2PHARMGRPNBR,1245319599,298833151P1,,1,0,298833151P1,,,Gregory,,Weber,,19730921,2051,1,0,976 Christina Common Apt. 202,,Jenniferbury,WA,,14078,1001127494,,ayoung@hotmail.com,GRP01024,GMedicPlus,Parsons and Sons,0.0,3,1.0,1,1,,,,,,20210312,20201211,20211211,,,LongSage,,239947323P1,Gregory,Weber,19730921,,0,239947323P1,,Gregory,Weber,19730921,GMedicPlus,,1,1,20210518,20210121,20220121,NV,20210121,20211211,,,,D004,,
LongSage,COB04DIFFLASTNAME,1245319599,928861777P1,,1,0,928861777P1,,,Robin,,Anderson,,20030319,8018,2,2,5732 James Points Apt. 611,,Barkerland,OR,,46260,1001129875,,vazquezlisa@yahoo.com,GRP01024,GMedicPlus,"Arnold, Hughes and Koch",2.0,3,1.0,1,2,,,,,,20210429,20210306,20220306,,,Intriq Medical,,626294497P1,Thomas,Murphy,19840206,3.0,1,626294497P1,,Howard,Mccormick,19940110,HealthPro,3.0,1,1,20210420,20201126,20211126,NE,20210306,20211126,,,,D001,,
LongSage,COB04WK2CCXD,1245319599,709733696P1,,1,0,709733696P1,,,Jason,,Jackson,,19520417,9896,2,1,88205 Fischer Freeway Apt. 907,,Martinton,IN,,13428,1001124616,,kevin47@ayers.com,,,,,3,1.0,52,1,,,,1.0,,20210215,20210220,20220220,,,Aristocrat,,892038129P1,Amy,Jackson,19480630,0.0,1,892038129P1,,Jason,Jackson,19520417,GMedicPlus,,1,52,20210504,20210128,20220128,AZ,20210220,20220128,,,,U007,,
LongSage,COB04WK2OtherPayName,1245319599,833357496P1,,1,0,833357496P1,,,Mitchell,,Johnson,,19510425,3700,2,0,630 Jeanette Isle,,South Paulburgh,OR,,5462,1001126142,,ogill@hotmail.com,,,,,3,2.0,35,0,,,,0.0,,20210304,20210417,20220417,20201122.0,20211122.0,Aristocrat,,774022490P1,Mitchell,Johnson,19510425,3.0,0,774022490P1,,Mitchell,Johnson,19510425,GMedicPlus,3.0,1,35,20210107,20210202,20220202,WA,20210417,20220202,,,,U021,,
LongSage,COB04WK2COBINDICATOR,1245319599,359625300P1,,2,1,242308453P1,,,Brianna,,Green,,19491024,377,1,2,69666 Bailey Heights,,Mcneilstad,VT,,20778,1001124383,,nortonrichard@thompson.com,GRP01023,HealthPro,Schaefer-Cook,,3,2.0,52,0,,,,0.0,,20210125,20201214,20211214,20210519.0,20220519.0,Intriq Medical,,130885276P1,Brianna,Green,19491024,,0,130885276P1,,Brianna,Green,19491024,GMedicPlus,,3,52,20210329,20210119,20220119,MT,20210119,20211214,,,,U006,,
LongSage,COB04WK2CCXD,1245319599,951868252P1,,1,0,951868252P1,,,April,,Chambers,,20150413,4514,2,2,687 Nancy Gateway,,West Matthew,AL,,85603,1001130461,,vsingleton@gmail.com,GRP01023,HealthPro,"Martin, Little and Joseph",1.0,3,1.0,98,2,,,,,,20210115,20201218,20211218,,,LongSage,,251153644P1,April,Chambers,20150413,,0,251153644P1,,April,Chambers,20150413,GMedicPlus,,1,98,20210111,20201120,20211120,IL,20201218,20211120,,,,D003,,
LongSage,COB04WK2OVERLAPEND,1245319599,943393688P1,,2,1,744125522P1,,,Susan,,Perez,,19680331,6997,1,1,27007 Jesse Landing,,Lindseyton,NV,,36938,1001127224,,antonio57@smith.com,GRP01024,GMedicPlus,"Butler, Lynch and Duncan",0.0,3,1.0,35,2,,,,,,20210406,20201229,20211229,,,LongSage,,577777419P1,Susan,Perez,19680331,,0,577777419P1,,Susan,Perez,19680331,HealthPro,,1,35,20210316,20201221,20211221,MS,20201229,20211221,,,,D003,,
LongSage,COB03Test1,1245319599,999030429P1,,2,1,231667296P1,,,Christina,,Hall,,19980529,2595,2,1,USNV Hughes,,Wilsontown,WV,,9878,1001129725,,dstokes@todd.info,GRP01024,GMedicPlus,Stewart-Adkins,1.0,3,1.0,1,0,,,,,,20210421,20201130,20211130,,,LongSage,,418076877P1,Christina,Hall,19980529,,0,418076877P1,,Christina,Hall,19980529,HealthPro,,1,1,20210426,20210304,20220304,SC,20210304,20211130,,,,D004,,
LongSage,COB04WK2PBM,1245319599,486275878P1,,1,0,486275878P1,,,Breanna,,Jefferson,,19510216,9588,2,2,082 Ashley Creek,,Lake Davidburgh,TN,,2546,1001126434,,mcdanielbrian@gmail.com,,,,,3,0.0,35,0,,,,0.0,,20210106,20210307,20220307,,,Intriq Medical,,449979938P1,Justin,Lane,19600612,,1,449979938P1,,Breanna,Jefferson,19510216,GMedicPlus,,2,35,20210510,20210420,20220420,TX,20210420,20220307,,,,U041,,
LongSage,COB04WK2CCXD,1245319599,897344443P1,,2,1,897344444P1,,,Michael,,Jones,,19550324,5062,1,1,781 Ariel Burg,,West Helenborough,IN,,94346,1001129455,,ubrennan@barnett.com,GRP01023,HealthPro,,,3,1.0,35,2,,,,,,20201213,20210107,20220107,,,LongSage,,415988317P1,Michael,Jones,19550324,,0,415988317P1,,Michael,Jones,19550324,GMedicPlus,3.0,1,35,20210309,20210115,20220115,WY,20210115,20220107,,,,D001,,
LongSage,COB04WK2CCXD,1245319599,602014917P1,,2,2,727446762P1,,,Mario,,Duran,,19790805,9004,1,9,198 Beltran Centers Suite 359,,Markchester,AL,,21301,1001126781,,brendasmith@taylor.com,GRP01024,GMedicPlus,"Golden, Miller and Walker",0.0,3,1.0,88,2,,,,,,20210124,20210514,20220514,,,LongSage,,962583708P1,Mario,Duran,19790805,,0,962583708P1,,Mario,Duran,19790805,GMedicPlus,,1,88,20210206,20201221,20211221,AR,20210514,20211221,,,,D003,,
LongSage,COB04WK2SUBEMPSTATUS,1245319599,358212010P1,,1,0,358212010P1,,,James,,Gross,,19510624,2135,2,9,953 Joshua Avenue Suite 342,,South Mariafurt,MN,,22724,1001124217,,brittany66@yahoo.com,GRP01023,HealthPro,,,3,2.0,47,0,,,,1.0,,20210106,20201203,20211203,20210218.0,20220218.0,Intriq Medical,,547844393P1,Eugene,Oconnor,19540726,1.0,1,547844393P1,,James,Gross,19510624,HealthPro,,3,47,20210116,20201127,20211127,IL,20201203,20211127,,,,U006,,
LongSage,COB04WK2OVERLAPSTART,1245319599,495135241P1,,2,1,795753262P1,,,Steven,,Chavez,,19540303,5601,2,1,0064 Cynthia Via Suite 727,,Stewartchester,MA,,71684,1001125455,,nicole18@yahoo.com,,,,,3,1.0,MH,2,,,,1.0,,20201223,20201227,20211227,,,Caprock,,699502909P1,Steven,Chavez,19540303,0.0,0,699502909P1,,Steven,Chavez,19540303,HealthPro,0.0,1,MH,20201201,20210128,20220128,OR,20210128,20211227,,,,U007,,
LongSage,COB04DIFFPAYERAREA,1245319599,769258681P1,,2,2,659806659P1,,,Matthew,,Jacobs,,19780911,8098,2,9,7424 Hernandez Shore Apt. 889,,Dorothyborough,IA,,30513,1001129458,,steven33@blackburn.biz,GRP01023,HealthPro,Shields-Curtis,2.0,3,1.0,52,0,,,,,,20201125,20210429,20220429,,,Aristocrat,,632513157P1,Amanda,Carter,20120520,1.0,1,632513157P1,,Elaine,Walker,20150120,HealthPro,1.0,1,52,20210320,20210404,20220404,WV,20210429,20220404,,,,D003,,
LongSage,COB04WK2COBINDICATOR,1245319599,863975778P1,,2,2,863975779P1,,,Becky,,Harrell,,19851222,563,2,1,008 Scott Stream,,East Thomasmouth,OK,,77311,1001127650,,shelly05@petersen-lewis.com,GRP01023,HealthPro,Hall PLC,2.0,3,1.0,MH,2,,,,,,20210514,20210324,20220324,20210327.0,20220327.0,Grey Leaf,,214531833P1,William,Woods,19840601,3.0,1,214531833P1,,Matthew,Moore,19850925,GMedicPlus,3.0,1,MH,20210423,20210411,20220411,UT,20210411,20220324,,,,D001,,
LongSage,COB04WK2PRIMACYDET,1245319599,165411969P1,,2,1,978016381P1,,,Scott,,Peterson,,20040628,1318,2,9,414 Harris Points,,Williamsfurt,UT,,86454,1001129488,,adaniels@rowland-smith.com,GRP01023,HealthPro,Woodard-Williamson,1.0,3,1.0,1,0,,,,,,20210224,20210510,20220510,,,LongSage,,240513575P1,Scott,Peterson,20040628,,0,240513575P1,,Scott,Peterson,20040628,GMedicPlus,,1,1,20210506,20210312,20220312,WA,20210510,20220312,,,,D004,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,352024116P1,,2,1,897010125P1,,,Noah,,Camacho,,19450909,6191,1,1,328 Riley Drive,,Guerrastad,NC,,60818,1001125839,,tara65@richards.info,,,,,3,1.0,MH,1,,,,1.0,,20210501,20210407,20220407,,,Aristocrat,,986792170P1,Noah,Camacho,19450909,0.0,0,986792170P1,,Noah,Camacho,19450909,HealthPro,0.0,1,MH,20210126,20210410,20220410,NH,20210410,20220407,,,,U007,,
LongSage,COB04DIFFADDLINE1,1245319599,133315323P1,,1,0,133315323P1,,,David,,Le,,19530126,3134,2,1,416 Michelle Parkway Apt. 857,,Richardmouth,UT,,31456,1001125063,,sheryl68@hotmail.com,GRP01023,HealthPro,Anderson Group,1.0,1,,33,1,0.0,,,0.0,,20210401,20210201,20220201,,,Intriq Medical,,451014814P1,David,Le,19491205,,1,451014814P1,,David,Le,19530126,GMedicPlus,,3,33,20210313,20201127,20211127,KS,20210201,20211127,,,,U007,,
LongSage,COB02Test1,1245319599,399184289P1,,1,0,399184289P1,,,Justin,,Harris,,19750425,8868,2,2,59780 Wang Stream,,Ramirezmouth,KS,,40352,1001126909,,guzmancody@vaughan.com,GRP01024,GMedicPlus,,,3,1.0,MH,2,,,,,,20210305,20210219,20220219,,,Aristocrat,,646536019P1,Crystal,Baker,19870113,2.0,1,646536019P1,,Brooke,Wright,19640612,GMedicPlus,3.0,1,MH,20201202,20210408,20220408,RI,20210408,20220219,,,,D001,,
LongSage,COB04DIFFGRPNAME,1245319599,712863811P1,,1,0,712863811P1,,,Justin,,Leonard,,19550424,8772,2,0,5754 Oliver Village,,East Jerryshire,ND,,61444,1001126249,,steven70@yahoo.com,,,,,3,0.0,35,1,,,,1.0,,20210106,20201210,20211210,,,Cope Health,,892281660P1,Jonathan,Weaver,19561012,3.0,1,892281660P1,,Justin,Leonard,19550424,HealthPro,,2,35,20210519,20210408,20220408,OH,20210408,20211210,,,,U041,,
LongSage,COB04WK2OVERLAPEND,1245319599,845845923P1,,1,0,845845923P1,,,Maureen,,Sims,,19981001,8333,2,1,358 Charles Branch Apt. 979,,Lake Nancyside,MI,,94056,1001128857,,hornronald@gmail.com,GRP01024,GMedicPlus,"Johnson, Estes and Simmons",1.0,3,2.0,35,0,,,,,,20210301,20210219,20220219,20210428.0,20220428.0,LongSage,,239476405P1,Maureen,Sims,19981001,,0,239476405P1,,Maureen,Sims,19981001,HealthPro,,1,35,20210430,20210109,20220109,WV,20210219,20220109,,,,D011,,
LongSage,COB04WK2RXID,1245319599,480910952P1,,1,0,480910952P1,,,Pamela,,Norris,,19781226,3146,2,1,22798 Phillips Inlet Suite 316,,Robertsburgh,SC,,51968,1001127003,,mary25@hotmail.com,GRP01024,GMedicPlus,Evans-Gregory,2.0,3,1.0,88,2,,,,,,20210125,20210315,20220315,,,LongSage,,328034897P1,Pamela,Norris,19781226,,0,328034897P1,,Pamela,Norris,19781226,GMedicPlus,,1,88,20210321,20210121,20220121,NC,20210315,20220121,,,,D003,,
LongSage,COB04Test1,1245319599,639188442P1,,1,0,639188442P1,,,Paul,,Gibbs,,20150913,1153,1,0,USNV Spears,,Amymouth,SD,,46219,1001129586,,smithkimberly@hunt-peterson.com,GRP01023,HealthPro,Woodward Inc,1.0,3,1.0,AL,1,,,,,,20210303,20201228,20211228,,,LongSage,,856781098P1,Paul,Gibbs,20150913,,0,856781098P1,,Paul,Gibbs,20150913,GMedicPlus,3.0,1,AL,20201217,20210415,20220415,GA,20210415,20211228,,,,D001,,
LongSage,COB04WK2OVERLAPEND,1245319599,982755256P1,,2,1,536859052P1,,,Elizabeth,,Lewis,,19820104,1599,2,2,31913 Scott Ports,,Patriciabury,TX,,21922,1001130285,,teresa21@hotmail.com,GRP01023,HealthPro,Rodriguez PLC,0.0,3,1.0,MH,1,,,,,,20210426,20210328,20220328,,,LongSage,,651481458P1,Elizabeth,Lewis,19820104,,0,651481458P1,,Elizabeth,Lewis,19820104,GMedicPlus,,1,MH,20201226,20210124,20220124,IL,20210328,20220124,,,,D004,,
LongSage,COB04WK2CCXD,1245319599,485097449P1,,1,0,485097449P1,,,Sarah,,Cole,,20141118,9444,2,9,01566 Shelby Shore Apt. 700,,Ryanmouth,MA,,56628,1001129897,,pricetheodore@hotmail.com,GRP01024,GMedicPlus,Jones Ltd,1.0,3,1.0,MH,1,,,,,,20210519,20210107,20220107,,,LongSage,,585279969P1,Sarah,Cole,20141118,,0,585279969P1,,Sarah,Cole,20141118,HealthPro,,1,MH,20210118,20210321,20220321,OK,20210321,20220107,,,,D003,,
LongSage,COB01Test1,1245319599,320817402P1,,2,2,494003521P1,,,Kathleen,,Smith,,19640812,5793,2,0,Unit 9316 Box 1965,,South Christopherborough,NM,,50698,1001126802,,nmosley@yahoo.com,GRP01023,HealthPro,"Whitehead, Young and Brooks",2.0,3,1.0,1,0,,,,,,20210429,20210501,20220501,,,Cope Health,,700474999P1,Heather,Johnson,19600320,2.0,2,700474999P1,,Emily,Phillips,19951206,HealthPro,3.0,1,1,20201122,20210213,20220213,ID,20210501,20220213,,,,D001,,
LongSage,COB04DIFFGRPNAME,1245319599,966229054P1,,1,0,966229054P1,,,Lauren,,Armstrong,,19540709,5739,2,1,0409 Simmons Manor Apt. 978,,Michaelmouth,NC,,91144,1001125135,,johnsonkenneth@gmail.com,GRP01024,GMedicPlus,Gordon-Lopez,2.0,1,,MH,2,0.0,,,0.0,,20201128,20210418,20220418,,,Intriq Medical,,959338774P1,Linda,Johnson,19520905,,1,959338774P1,,Lauren,Armstrong,19540709,GMedicPlus,,3,MH,20201220,20210107,20220107,IA,20210418,20220107,,,,U007,,
LongSage,COB04DIFFPAYERAREA,1245319599,349813702P1,,1,0,349813702P1,,,Richard,,Rivera,,19670327,598,1,1,84218 Alicia Dam Suite 388,,South Jamesmouth,OK,,91396,1001127940,,hernandezwilliam@gmail.com,GRP01023,HealthPro,"Weaver, Wolf and Parks",0.0,3,1.0,1,0,,,,,,20210122,20210119,20220119,,,LongSage,,277162101P1,Richard,Rivera,19670327,,0,277162101P1,,Richard,Rivera,19670327,HealthPro,,1,1,20210204,20201215,20211215,NM,20210119,20211215,,,,D003,,
LongSage,COB04DIFFADDLINE1,1245319599,943584092P1,,2,1,948247351P1,,,Matthew,,Thornton,,19770302,1419,2,1,291 Gregory Divide,,Allenfurt,WI,,66690,1001129314,,bcraig@gmail.com,GRP01023,HealthPro,,,3,1.0,AL,1,,,,,,20201128,20210323,20220323,,,Aristocrat,,952110677P1,Sarah,Hall,20050331,1.0,1,952110677P1,,Michaela,Stuart,20020325,GMedicPlus,1.0,1,AL,20210226,20210201,20220201,OK,20210323,20220201,,,,D003,,
LongSage,COB04Test1,1245319599,249535742P1,,1,0,249535742P1,,,Paul,,Young,,19530319,7557,1,1,754 Jorge Prairie,,Cooperville,WA,,32834,1001124527,,stephaniehenderson@gmail.com,,,,,3,1.0,AL,2,,,,1.0,,20210324,20210125,20220125,,,Intriq Medical,,369595388P1,Dale,Harper,19520615,0.0,1,369595388P1,,Paul,Young,19530319,GMedicPlus,,1,AL,20210303,20210505,20220505,MN,20210505,20220125,,,,U007,,
LongSage,COB04WK2EMPSTATUS,1245319599,220741446P1,,2,1,220741447P1,,,Jennifer,,Hebert,,19501209,2010,1,1,63359 Kimberly Passage Suite 885,,West Kelly,SD,,29923,1001125743,,denise68@yahoo.com,,,,,3,1.0,35,2,,,,0.0,,20201228,20210121,20220121,,,Cope Health,,812575331P1,Jennifer,Hebert,19501209,0.0,0,812575331P1,,Jennifer,Hebert,19501209,HealthPro,0.0,1,35,20210323,20210117,20220117,CO,20210121,20220117,,,,U007,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,869348984P1,,2,2,869348985P1,,,Robert,,Wilson,,19640112,6996,1,0,914 Williams Forge Apt. 867,,Daymouth,AK,,39479,1001127860,,teresa63@gmail.com,GRP01023,HealthPro,Ali-Boone,0.0,3,1.0,1,2,,,,,,20201210,20210101,20220101,,,LongSage,,307856089P1,Robert,Wilson,19640112,,0,307856089P1,,Robert,Wilson,19640112,GMedicPlus,,1,1,20210223,20201210,20211210,FL,20210101,20211210,,,,D003,,
LongSage,COB04DIFFPAYERAREA,1245319599,958283549P1,,1,0,958283549P1,,,Emma,,Shaffer,,19550226,5970,2,9,236 Danny Harbor,,Anitastad,KY,,47435,1001126395,,bryangriffin@brown.com,,,,,3,0.0,AL,2,,,,1.0,,20210226,20210216,20220216,,,Caprock,,179198629P1,Daniel,Griffin,19620218,3.0,1,179198629P1,,Emma,Shaffer,19550226,HealthPro,,2,AL,20210504,20210224,20220224,OK,20210224,20220216,,,,U041,,
